"El Mahdi El Mhamdi",/author/el-mahdi-el-mhamdi-9386,"Machine Learning with Adversaries: Byzantine Tolerant Gradient Descent",/paper/6617-machine-learning-with-adversaries-byzantine-tolerant-gradient-descent,2017
"Rachid Guerraoui",/author/rachid-guerraoui-9387,"Machine Learning with Adversaries: Byzantine Tolerant Gradient Descent",/paper/6617-machine-learning-with-adversaries-byzantine-tolerant-gradient-descent,2017
"Julien Stainer",/author/julien-stainer-9388,"Machine Learning with Adversaries: Byzantine Tolerant Gradient Descent",/paper/6617-machine-learning-with-adversaries-byzantine-tolerant-gradient-descent,2017
"El Mahdi El Mhamdi",/author/el-mahdi-el-mhamdi-9386,"Dynamic Safe Interruptibility for Decentralized Multi-Agent Reinforcement Learning",/paper/6618-dynamic-safe-interruptibility-for-decentralized-multi-agent-reinforcement-learning,2017
"Rachid Guerraoui",/author/rachid-guerraoui-9387,"Dynamic Safe Interruptibility for Decentralized Multi-Agent Reinforcement Learning",/paper/6618-dynamic-safe-interruptibility-for-decentralized-multi-agent-reinforcement-learning,2017
"Hadrien Hendrikx",/author/hadrien-hendrikx-9389,"Dynamic Safe Interruptibility for Decentralized Multi-Agent Reinforcement Learning",/paper/6618-dynamic-safe-interruptibility-for-decentralized-multi-agent-reinforcement-learning,2017
"Alexandre Maurer",/author/alexandre-maurer-9390,"Dynamic Safe Interruptibility for Decentralized Multi-Agent Reinforcement Learning",/paper/6618-dynamic-safe-interruptibility-for-decentralized-multi-agent-reinforcement-learning,2017
"Lin Chen",/author/lin-chen-8726,"Interactive Submodular Bandit",/paper/6619-interactive-submodular-bandit,2017
"Andreas Krause",/author/andreas-krause-3758,"Interactive Submodular Bandit",/paper/6619-interactive-submodular-bandit,2017
"Amin Karbasi",/author/amin-karbasi-6295,"Interactive Submodular Bandit",/paper/6619-interactive-submodular-bandit,2017
"Jiajun Wu",/author/jiajun-wu-8096,"Learning to See Physics via Visual De-animation",/paper/6620-learning-to-see-physics-via-visual-de-animation,2017
"Erika Lu",/author/erika-lu-9391,"Learning to See Physics via Visual De-animation",/paper/6620-learning-to-see-physics-via-visual-de-animation,2017
"Pushmeet Kohli",/author/pushmeet-kohli-4400,"Learning to See Physics via Visual De-animation",/paper/6620-learning-to-see-physics-via-visual-de-animation,2017
"Bill Freeman",/author/bill-freeman-4274,"Learning to See Physics via Visual De-animation",/paper/6620-learning-to-see-physics-via-visual-de-animation,2017
"Josh Tenenbaum",/author/josh-tenenbaum-6308,"Learning to See Physics via Visual De-animation",/paper/6620-learning-to-see-physics-via-visual-de-animation,2017
"Zelun Luo",/author/zelun-luo-9392,"Label Efficient Learning of Transferable Representations acrosss Domains and Tasks",/paper/6621-label-efficient-learning-of-transferable-representations-acrosss-domains-and-tasks,2017
"Yuliang Zou",/author/yuliang-zou-9393,"Label Efficient Learning of Transferable Representations acrosss Domains and Tasks",/paper/6621-label-efficient-learning-of-transferable-representations-acrosss-domains-and-tasks,2017
"Judy Hoffman",/author/judy-hoffman-7393,"Label Efficient Learning of Transferable Representations acrosss Domains and Tasks",/paper/6621-label-efficient-learning-of-transferable-representations-acrosss-domains-and-tasks,2017
"Li F. Fei-Fei",/author/li-f-fei-fei-7198,"Label Efficient Learning of Transferable Representations acrosss Domains and Tasks",/paper/6621-label-efficient-learning-of-transferable-representations-acrosss-domains-and-tasks,2017
"Di He",/author/di-he-9115,"Decoding with Value Networks for Neural Machine Translation",/paper/6622-decoding-with-value-networks-for-neural-machine-translation,2017
"Hanqing Lu",/author/hanqing-lu-9394,"Decoding with Value Networks for Neural Machine Translation",/paper/6622-decoding-with-value-networks-for-neural-machine-translation,2017
"Yingce Xia",/author/yingce-xia-9116,"Decoding with Value Networks for Neural Machine Translation",/paper/6622-decoding-with-value-networks-for-neural-machine-translation,2017
"Tao Qin",/author/tao-qin-3844,"Decoding with Value Networks for Neural Machine Translation",/paper/6622-decoding-with-value-networks-for-neural-machine-translation,2017
"Liwei Wang",/author/liwei-wang-4410,"Decoding with Value Networks for Neural Machine Translation",/paper/6622-decoding-with-value-networks-for-neural-machine-translation,2017
"Tieyan Liu",/author/tieyan-liu-8972,"Decoding with Value Networks for Neural Machine Translation",/paper/6622-decoding-with-value-networks-for-neural-machine-translation,2017
"Haotian Pang",/author/haotian-pang-9395,"Parametric Simplex Method for Sparse Learning",/paper/6623-parametric-simplex-method-for-sparse-learning,2017
"Han Liu",/author/han-liu-3555,"Parametric Simplex Method for Sparse Learning",/paper/6623-parametric-simplex-method-for-sparse-learning,2017
"Robert J. Vanderbei",/author/robert-j-vanderbei-9396,"Parametric Simplex Method for Sparse Learning",/paper/6623-parametric-simplex-method-for-sparse-learning,2017
"Tuo Zhao",/author/tuo-zhao-5638,"Parametric Simplex Method for Sparse Learning",/paper/6623-parametric-simplex-method-for-sparse-learning,2017
"Hong Chen",/author/hong-chen-9336,"Group Sparse Additive Machine",/paper/6624-group-sparse-additive-machine,2017
"Xiaoqian Wang",/author/xiaoqian-wang-9397,"Group Sparse Additive Machine",/paper/6624-group-sparse-additive-machine,2017
"Cheng Deng",/author/cheng-deng-10457,"Group Sparse Additive Machine",/paper/6624-group-sparse-additive-machine,2017
"Heng Huang",/author/heng-huang-4609,"Group Sparse Additive Machine",/paper/6624-group-sparse-additive-machine,2017
"Mark Rowland",/author/mark-rowland-9398,"Uprooting and Rerooting Higher-Order Graphical Models",/paper/6625-uprooting-and-rerooting-higher-order-graphical-models,2017
"Adrian Weller",/author/adrian-weller-7545,"Uprooting and Rerooting Higher-Order Graphical Models",/paper/6625-uprooting-and-rerooting-higher-order-graphical-models,2017
"Krzysztof M. Choromanski",/author/krzysztof-m-choromanski-6269,"The Unreasonable Effectiveness of Structured Random Orthogonal Embeddings",/paper/6626-the-unreasonable-effectiveness-of-structured-random-orthogonal-embeddings,2017
"Mark Rowland",/author/mark-rowland-9398,"The Unreasonable Effectiveness of Structured Random Orthogonal Embeddings",/paper/6626-the-unreasonable-effectiveness-of-structured-random-orthogonal-embeddings,2017
"Adrian Weller",/author/adrian-weller-7545,"The Unreasonable Effectiveness of Structured Random Orthogonal Embeddings",/paper/6626-the-unreasonable-effectiveness-of-structured-random-orthogonal-embeddings,2017
"Muhammad Bilal Zafar",/author/muhammad-bilal-zafar-9399,"From Parity to Preference-based Notions of Fairness in Classification",/paper/6627-from-parity-to-preference-based-notions-of-fairness-in-classification,2017
"Isabel Valera",/author/isabel-valera-5657,"From Parity to Preference-based Notions of Fairness in Classification",/paper/6627-from-parity-to-preference-based-notions-of-fairness-in-classification,2017
"Manuel Rodriguez",/author/manuel-rodriguez-8061,"From Parity to Preference-based Notions of Fairness in Classification",/paper/6627-from-parity-to-preference-based-notions-of-fairness-in-classification,2017
"Krishna Gummadi",/author/krishna-gummadi-9400,"From Parity to Preference-based Notions of Fairness in Classification",/paper/6627-from-parity-to-preference-based-notions-of-fairness-in-classification,2017
